,G,p1,p2,post,pre,x
11418,False,0.44,0.59,0,0,-1
11419,False,0.44,0.59,0,0,-1
11420,True,0.44,0.59,0,0,0
11421,False,0.44,0.59,1,1,1
11422,False,0.44,0.59,0,0,-1
11423,False,0.44,0.59,0,0,-1
11424,True,0.44,0.59,0,0,0
11425,True,0.44,0.59,0,0,0
11426,True,0.44,0.59,0,0,0
11427,True,0.44,0.59,0,0,0
11428,True,0.44,0.59,0,0,0
11429,False,0.44,0.59,1,1,1
11430,False,0.44,0.59,0,0,-1
11431,True,0.44,0.59,0,0,0
11432,True,0.44,0.59,0,0,0
11433,False,0.44,0.59,0,0,-1
11434,True,0.44,0.59,0,0,0
11435,False,0.44,0.59,1,1,1
11436,False,0.44,0.59,1,1,1
11437,False,0.44,0.59,0,0,-1
11438,True,0.44,0.59,0,0,0
11439,True,0.44,0.59,0,0,0
11440,False,0.44,0.59,1,1,1
11441,True,0.44,0.59,0,0,0
11442,True,0.44,0.59,0,0,0
11443,False,0.44,0.59,0,0,-1
11444,False,0.44,0.59,1,1,1
11445,False,0.44,0.59,1,1,1
11446,False,0.44,0.59,1,1,1
11447,False,0.44,0.59,0,0,-1
11448,False,0.44,0.59,0,0,-1
11449,False,0.44,0.59,1,1,1
11450,False,0.44,0.59,0,0,-1
11451,False,0.44,0.59,0,0,-1
11452,True,0.44,0.59,0,0,0
11453,True,0.44,0.59,0,0,0
11454,True,0.44,0.59,0,0,0
11455,False,0.44,0.59,0,0,-1
11456,False,0.44,0.59,0,0,-1
11457,False,0.44,0.59,1,1,1
11458,False,0.44,0.59,0,0,-1
11459,False,0.44,0.59,0,0,-1
11460,True,0.44,0.59,0,0,0
11461,False,0.44,0.59,0,0,-1
11462,False,0.44,0.59,1,1,1
11463,True,0.44,0.59,0,0,0
11464,False,0.44,0.59,0,0,-1
11465,True,0.44,0.59,0,0,0
11466,True,0.44,0.59,0,0,0
11467,False,0.44,0.59,0,0,-1
11468,False,0.44,0.59,1,1,1
11469,True,0.44,0.59,0,0,0
11470,True,0.44,0.59,0,0,0
11471,True,0.44,0.59,0,0,0
11472,False,0.44,0.59,1,1,1
11473,False,0.44,0.59,0,0,-1
11474,False,0.44,0.59,0,0,-1
11475,False,0.44,0.59,1,1,1
11476,True,0.44,0.59,0,0,0
11477,False,0.44,0.59,0,0,-1
11478,True,0.44,0.59,0,0,0
11479,False,0.44,0.59,0,0,-1
11480,True,0.44,0.59,0,0,0
11481,False,0.44,0.59,1,1,1
11482,True,0.44,0.59,0,0,0
11483,False,0.44,0.59,0,0,-1
11484,False,0.44,0.59,1,1,1
11485,True,0.44,0.59,0,0,0
11486,False,0.44,0.59,0,0,-1
11487,False,0.44,0.59,1,1,1
11488,False,0.44,0.59,0,0,-1
11489,True,0.44,0.59,0,0,0
11490,True,0.44,0.59,0,0,0
11491,True,0.44,0.59,0,0,0
11492,True,0.44,0.59,0,0,0
11493,True,0.44,0.59,0,0,0
11494,True,0.44,0.59,0,0,0
11495,False,0.44,0.59,0,0,-1
11496,False,0.44,0.59,1,1,1
11497,False,0.44,0.59,0,0,-1
11498,False,0.44,0.59,0,0,-1
11499,True,0.44,0.59,0,0,0
11500,False,0.23,0.48,0,0,-1
11501,True,0.23,0.48,0,0,0
11502,False,0.23,0.48,0,0,-1
11503,False,0.23,0.48,0,0,-1
11504,False,0.23,0.48,1,1,1
11505,False,0.23,0.48,1,1,1
11506,False,0.23,0.48,1,1,1
11507,False,0.23,0.48,0,0,-1
11508,True,0.23,0.48,0,0,0
11509,False,0.23,0.48,1,1,1
11510,True,0.23,0.48,0,0,0
11511,False,0.23,0.48,1,1,1
11512,False,0.23,0.48,1,1,1
11513,False,0.23,0.48,0,0,-1
11514,True,0.23,0.48,0,0,0
11515,False,0.23,0.48,1,1,1
11516,False,0.23,0.48,1,1,1
11517,False,0.23,0.48,1,1,1
11518,False,0.23,0.48,1,1,1
11519,False,0.23,0.48,0,0,-1
11520,False,0.23,0.48,0,0,-1
11521,False,0.23,0.48,0,0,-1
11522,True,0.23,0.48,0,0,0
11523,False,0.23,0.48,0,0,-1
11524,False,0.23,0.48,1,1,1
11525,False,0.23,0.48,1,1,1
11526,True,0.23,0.48,0,0,0
11527,True,0.23,0.48,0,0,0
11528,False,0.23,0.48,0,0,-1
11529,False,0.23,0.48,0,0,-1
11530,False,0.23,0.48,0,0,-1
11531,True,0.23,0.48,0,0,0
11532,False,0.23,0.48,1,1,1
11533,False,0.23,0.48,1,1,1
11534,False,0.23,0.48,0,0,-1
11535,False,0.23,0.48,0,0,-1
11536,False,0.23,0.48,1,1,1
11537,True,0.23,0.48,0,0,0
11538,False,0.23,0.48,0,0,-1
11539,False,0.23,0.48,0,0,-1
11540,False,0.23,0.48,0,0,-1
11541,True,0.23,0.48,0,0,0
11542,False,0.23,0.48,0,0,-1
11543,False,0.23,0.48,0,0,-1
11544,False,0.23,0.48,1,1,1
11545,False,0.23,0.48,1,1,1
11546,True,0.23,0.48,0,0,0
11547,False,0.23,0.48,1,1,1
11548,False,0.23,0.48,0,0,-1
11549,False,0.23,0.48,1,1,1
11550,False,0.23,0.48,1,1,1
11551,False,0.23,0.48,1,1,1
11552,False,0.23,0.48,0,0,-1
11553,False,0.23,0.48,1,1,1
11554,True,0.23,0.48,0,0,0
11555,False,0.23,0.48,0,0,-1
11556,True,0.23,0.48,0,0,0
11557,False,0.23,0.48,1,1,1
11558,False,0.23,0.48,0,0,-1
11559,True,0.23,0.48,0,0,0
11560,False,0.23,0.48,1,1,1
11561,False,0.23,0.48,0,0,-1
11562,False,0.23,0.48,0,0,-1
11563,False,0.23,0.48,0,0,-1
11564,False,0.23,0.48,1,1,1
11565,True,0.23,0.48,0,0,0
11566,False,0.23,0.48,1,1,1
11567,False,0.23,0.48,0,0,-1
11568,False,0.23,0.48,1,1,1
11569,False,0.23,0.48,0,0,-1
11570,False,0.23,0.48,1,1,1
11571,False,0.23,0.48,1,1,1
11572,False,0.23,0.48,1,1,1
11573,False,0.23,0.48,1,1,1
11574,False,0.23,0.48,1,1,1
11575,False,0.23,0.48,1,1,1
11576,True,0.23,0.48,0,0,0
11577,False,0.23,0.48,0,0,-1
11578,False,0.23,0.48,1,1,1
11579,False,0.23,0.48,1,1,1
11580,False,0.23,0.48,1,1,1
11581,False,0.23,0.48,0,0,-1
11582,False,0.23,0.48,1,1,1
11583,False,0.23,0.48,1,1,1
11584,False,0.23,0.48,0,0,-1
11585,True,0.23,0.48,0,0,0
11586,False,0.23,0.48,1,1,1
11587,False,0.23,0.48,1,1,1
11588,False,0.23,0.48,0,0,-1
11589,True,0.23,0.48,0,0,0
11590,False,0.23,0.48,1,1,1
11591,False,0.23,0.48,0,0,-1
11592,True,0.23,0.48,0,0,0
11593,False,0.23,0.48,1,1,1
11594,False,0.23,0.48,1,1,1
11595,False,0.23,0.48,0,0,-1
11596,False,0.23,0.48,0,0,-1
11597,False,0.23,0.48,1,1,1
11598,False,0.23,0.48,1,1,1
11599,False,0.23,0.48,1,1,1
11600,False,0.23,0.48,0,0,-1
11601,True,0.23,0.48,0,0,0
11602,False,0.23,0.48,0,0,-1
11603,False,0.23,0.48,1,1,1
11604,False,0.23,0.48,1,1,1
11605,True,0.23,0.48,0,0,0
11606,False,0.23,0.48,1,1,1
11607,False,0.23,0.48,0,0,-1
11608,True,0.23,0.48,0,0,0
11609,False,0.23,0.48,1,1,1
11610,False,0.23,0.48,1,1,1
11611,True,0.23,0.48,0,0,0
11612,False,0.23,0.48,0,0,-1
11613,True,0.23,0.48,0,0,0
11614,False,0.23,0.48,1,1,1
11615,True,0.23,0.48,0,0,0
11616,True,0.23,0.48,0,0,0
11617,False,0.23,0.48,0,0,-1
11618,False,0.23,0.48,1,1,1
11619,False,0.23,0.48,1,1,1
11620,False,0.23,0.48,1,1,1
11621,False,0.23,0.48,0,0,-1
11622,False,0.23,0.48,0,0,-1
11623,True,0.23,0.48,0,0,0
11624,False,0.23,0.48,1,1,1
11625,False,0.23,0.48,1,1,1
11626,True,0.23,0.48,0,0,0
11627,False,0.23,0.48,0,0,-1
11628,False,0.23,0.48,1,1,1
11629,True,0.23,0.48,0,0,0
11630,False,0.23,0.48,0,0,-1
11631,False,0.23,0.48,1,1,1
11632,True,0.23,0.48,0,0,0
11633,False,0.23,0.48,1,1,1
11634,False,0.23,0.48,0,0,-1
11635,True,0.23,0.48,0,0,0
11636,False,0.23,0.48,1,1,1
11637,False,0.23,0.48,1,1,1
11638,False,0.23,0.48,0,0,-1
11639,False,0.23,0.48,0,0,-1
11640,False,0.23,0.48,0,0,-1
11641,True,0.23,0.48,0,0,0
11642,False,0.23,0.48,1,1,1
11643,False,0.23,0.48,1,1,1
11644,False,0.23,0.48,0,0,-1
11645,False,0.23,0.48,1,1,1
11646,True,0.23,0.48,0,0,0
11647,True,0.23,0.48,0,0,0
11648,True,0.23,0.48,0,0,0
11649,False,0.23,0.48,0,0,-1
11650,False,0.23,0.48,0,0,-1
11651,False,0.23,0.48,1,1,1
11652,False,0.23,0.48,1,1,1
11653,False,0.23,0.48,1,1,1
11654,False,0.23,0.48,1,1,1
11655,False,0.23,0.48,1,1,1
11656,False,0.23,0.48,0,0,-1
11657,False,0.23,0.48,1,1,1
11658,False,0.23,0.48,1,1,1
11659,False,0.23,0.48,0,0,-1
11660,False,0.23,0.48,1,1,1
11661,True,0.23,0.48,0,0,0
11662,True,0.23,0.48,0,0,0
11663,False,0.23,0.48,0,0,-1
11664,False,0.23,0.48,0,0,-1
11665,False,0.23,0.48,1,1,1
11666,True,0.23,0.48,0,0,0
11667,False,0.23,0.48,1,1,1
11668,False,0.23,0.48,1,1,1
11669,False,0.23,0.48,1,1,1
11670,False,0.23,0.48,0,0,-1
11671,True,0.23,0.48,0,0,0
11672,True,0.23,0.48,0,0,0
11673,False,0.23,0.48,0,0,-1
11674,True,0.23,0.48,0,0,0
11675,False,0.23,0.48,1,1,1
11676,False,0.23,0.48,1,1,1
11677,False,0.23,0.48,0,0,-1
11678,False,0.23,0.48,1,1,1
11679,True,0.23,0.48,0,0,0
11680,False,0.23,0.48,0,0,-1
11681,False,0.23,0.48,0,0,-1
11682,False,0.23,0.48,0,0,-1
11683,False,0.23,0.48,1,1,1
11684,True,0.23,0.48,0,0,0
11685,False,0.23,0.48,0,0,-1
11686,False,0.23,0.48,0,0,-1
11687,False,0.23,0.48,0,0,-1
11688,False,0.23,0.48,0,0,-1
11689,True,0.23,0.48,0,0,0
11690,False,0.23,0.48,0,0,-1
11691,False,0.23,0.48,1,1,1
11692,False,0.23,0.48,0,0,-1
11693,False,0.23,0.48,0,0,-1
11694,False,0.23,0.48,1,1,1
11695,False,0.23,0.48,1,1,1
11696,False,0.23,0.48,1,1,1
11697,True,0.23,0.48,0,0,0
11698,False,0.23,0.48,1,1,1
11699,False,0.23,0.48,1,1,1
11700,True,0.23,0.48,0,0,0
11701,True,0.23,0.48,0,0,0
11702,False,0.23,0.48,1,1,1
11703,True,0.23,0.48,0,0,0
11704,False,0.23,0.48,1,1,1
11705,False,0.23,0.48,0,0,-1
11706,True,0.23,0.48,0,0,0
11707,False,0.23,0.48,0,0,-1
11708,False,0.23,0.48,0,0,-1
11709,False,0.23,0.48,0,0,-1
11710,False,0.23,0.48,0,0,-1
11711,True,0.23,0.48,0,0,0
11712,True,0.23,0.48,0,0,0
11713,True,0.23,0.48,0,0,0
11714,True,0.23,0.48,0,0,0
11715,False,0.23,0.48,0,0,-1
11716,False,0.23,0.48,0,0,-1
11717,False,0.23,0.48,0,0,-1
11718,True,0.23,0.48,0,0,0
11719,False,0.23,0.48,0,0,-1
11720,False,0.23,0.48,1,1,1
11721,False,0.23,0.48,1,1,1
11722,True,0.23,0.48,0,0,0
11723,True,0.23,0.48,0,0,0
11724,False,0.23,0.48,1,1,1
11725,False,0.23,0.48,1,1,1
11726,False,0.23,0.48,0,0,-1
11727,False,0.23,0.48,1,1,1
11728,False,0.23,0.48,1,1,1
11729,False,0.23,0.48,1,1,1
11730,True,0.23,0.48,0,0,0
11731,False,0.23,0.48,0,0,-1
11732,False,0.23,0.48,1,1,1
11733,False,0.23,0.48,1,1,1
11734,False,0.23,0.48,1,1,1
11735,False,0.23,0.48,0,0,-1
11736,False,0.23,0.48,0,0,-1
11737,False,0.23,0.48,1,1,1
11738,False,0.23,0.48,1,1,1
11739,False,0.23,0.48,1,1,1
11740,True,0.23,0.48,0,0,0
11741,True,0.23,0.48,0,0,0
11742,False,0.23,0.48,0,0,-1
11743,False,0.23,0.48,0,0,-1
11744,False,0.23,0.48,0,0,-1
11745,False,0.23,0.48,1,1,1
11746,False,0.23,0.48,0,0,-1
11747,False,0.23,0.48,1,1,1
11748,False,0.23,0.48,1,1,1
11749,False,0.23,0.48,0,0,-1
11750,False,0.23,0.48,1,1,1
11751,False,0.23,0.48,0,0,-1
11752,True,0.23,0.48,0,0,0
11753,True,0.23,0.48,0,0,0
11754,True,0.23,0.48,0,0,0
11755,False,0.23,0.48,1,1,1
11756,False,0.23,0.48,1,1,1
11757,False,0.23,0.48,0,0,-1
11758,False,0.23,0.48,0,0,-1
11759,False,0.23,0.48,0,0,-1
11760,True,0.23,0.48,0,0,0
11761,False,0.23,0.48,0,0,-1
11762,False,0.23,0.48,0,0,-1
11763,True,0.23,0.48,0,0,0
11764,False,0.23,0.48,1,1,1
11765,False,0.23,0.48,1,1,1
11766,False,0.23,0.48,1,1,1
11767,False,0.23,0.48,1,1,1
11768,True,0.23,0.48,0,0,0
11769,False,0.23,0.48,0,0,-1
11770,False,0.23,0.48,0,0,-1
11771,False,0.23,0.48,0,0,-1
11772,False,0.23,0.48,0,0,-1
11773,True,0.23,0.48,0,0,0
11774,False,0.23,0.48,1,1,1
11775,False,0.23,0.48,1,1,1
11776,True,0.23,0.48,0,0,0
11777,True,0.23,0.48,0,0,0
11778,False,0.23,0.48,0,0,-1
11779,False,0.23,0.48,0,0,-1
11780,True,0.23,0.48,0,0,0
11781,False,0.23,0.48,1,1,1
11782,False,0.23,0.48,0,0,-1
11783,False,0.23,0.48,1,1,1
11784,True,0.23,0.48,0,0,0
11785,False,0.23,0.48,1,1,1
11786,True,0.23,0.48,0,0,0
11787,True,0.23,0.48,0,0,0
11788,False,0.23,0.48,1,1,1
11789,False,0.23,0.48,0,0,-1
11790,False,0.23,0.48,0,0,-1
11791,True,0.23,0.48,0,0,0
11792,False,0.23,0.48,0,0,-1
11793,False,0.23,0.48,1,1,1
11794,False,0.23,0.48,0,0,-1
11795,False,0.23,0.48,0,0,-1
11796,True,0.23,0.48,0,0,0
11797,False,0.23,0.48,0,0,-1
11798,True,0.23,0.48,0,0,0
11799,False,0.23,0.48,1,1,1
11800,False,0.23,0.48,1,1,1
11801,False,0.23,0.48,0,0,-1
11802,True,0.23,0.48,0,0,0
11803,True,0.23,0.48,0,0,0
11804,False,0.23,0.48,0,0,-1
11805,False,0.23,0.48,1,1,1
11806,False,0.23,0.48,1,1,1
11807,True,0.23,0.48,0,0,0
11808,False,0.23,0.48,1,1,1
11809,False,0.23,0.48,1,1,1
11810,False,0.23,0.48,0,0,-1
11811,True,0.23,0.48,0,0,0
11812,False,0.23,0.48,0,0,-1
11813,True,0.23,0.48,0,0,0
11814,False,0.23,0.48,0,0,-1
11815,False,0.23,0.48,1,1,1
11816,False,0.23,0.48,0,0,-1
11817,False,0.23,0.48,0,0,-1
11818,False,0.23,0.48,1,1,1
11819,False,0.23,0.48,1,1,1
11820,True,0.23,0.48,0,0,0
11821,False,0.23,0.48,1,1,1
11822,False,0.23,0.48,1,1,1
11823,True,0.23,0.48,0,0,0
11824,False,0.23,0.48,1,1,1
11825,True,0.23,0.48,0,0,0
11826,False,0.23,0.48,0,0,-1
11827,False,0.23,0.48,0,0,-1
11828,False,0.23,0.48,1,1,1
11829,False,0.23,0.48,1,1,1
11830,False,0.23,0.48,0,0,-1
11831,False,0.23,0.48,1,1,1
11832,True,0.23,0.48,0,0,0
11833,False,0.23,0.48,0,0,-1
11834,True,0.23,0.48,0,0,0
11835,True,0.23,0.48,0,0,0
11836,False,0.23,0.48,0,0,-1
11837,False,0.23,0.48,1,1,1
11838,False,0.23,0.48,1,1,1
11839,False,0.23,0.48,1,1,1
11840,False,0.23,0.48,1,1,1
11841,False,0.23,0.48,1,1,1
11842,True,0.23,0.48,0,0,0
11843,False,0.23,0.48,0,0,-1
11844,False,0.23,0.48,1,1,1
11845,False,0.23,0.48,0,0,-1
11846,True,0.23,0.48,0,0,0
11847,False,0.23,0.48,0,0,-1
11848,True,0.23,0.48,0,0,0
11849,False,0.23,0.48,1,1,1
11850,False,0.23,0.48,1,1,1
11851,False,0.23,0.48,1,1,1
11852,False,0.23,0.48,1,1,1
11853,False,0.23,0.48,0,0,-1
11854,False,0.23,0.48,0,0,-1
11855,True,0.23,0.48,0,0,0
11856,True,0.23,0.48,0,0,0
11857,False,0.23,0.48,0,0,-1
11858,True,0.23,0.48,0,0,0
11859,False,0.23,0.48,1,1,1
11860,False,0.23,0.48,1,1,1
11861,False,0.23,0.48,0,0,-1
11862,True,0.23,0.48,0,0,0
11863,False,0.23,0.48,1,1,1
11864,False,0.23,0.48,1,1,1
11865,False,0.23,0.48,0,0,-1
11866,False,0.23,0.48,1,1,1
11867,False,0.23,0.48,0,0,-1
11868,False,0.23,0.48,1,1,1
11869,False,0.23,0.48,1,1,1
11870,False,0.23,0.48,1,1,1
11871,False,0.23,0.48,1,1,1
11872,False,0.23,0.48,1,1,1
11873,False,0.23,0.48,0,0,-1
11874,False,0.23,0.48,0,0,-1
11875,False,0.23,0.48,0,0,-1
11876,True,0.23,0.48,0,0,0
11877,False,0.23,0.48,1,1,1
11878,False,0.23,0.48,0,0,-1
11879,False,0.23,0.48,0,0,-1
11880,True,0.23,0.48,0,0,0
11881,True,0.23,0.48,0,0,0
11882,False,0.23,0.48,0,0,-1
11883,True,0.23,0.48,0,0,0
11884,True,0.23,0.48,0,0,0
11885,False,0.23,0.48,0,0,-1
11886,False,0.23,0.48,1,1,1
11887,False,0.23,0.48,0,0,-1
11888,False,0.23,0.48,0,0,-1
11889,False,0.23,0.48,1,1,1
11890,True,0.23,0.48,0,0,0
11891,True,0.23,0.48,0,0,0
11892,True,0.23,0.48,0,0,0
11893,False,0.23,0.48,0,0,-1
11894,True,0.23,0.48,0,0,0
11895,True,0.23,0.48,0,0,0
11896,True,0.23,0.48,0,0,0
11897,False,0.23,0.48,1,1,1
11898,False,0.23,0.48,0,0,-1
11899,True,0.23,0.48,0,0,0
11900,False,0.23,0.48,1,1,1
11901,False,0.23,0.48,0,0,-1
11902,True,0.23,0.48,0,0,0
11903,True,0.23,0.48,0,0,0
11904,False,0.23,0.48,1,1,1
11905,True,0.23,0.48,0,0,0
11906,False,0.23,0.48,0,0,-1
11907,False,0.23,0.48,0,0,-1
11908,False,0.23,0.48,0,0,-1
11909,True,0.23,0.48,0,0,0
11910,False,0.23,0.48,1,1,1
11911,True,0.23,0.48,0,0,0
11912,True,0.23,0.48,0,0,0
11913,False,0.23,0.48,0,0,-1
11914,False,0.23,0.48,1,1,1
11915,False,0.23,0.48,0,0,-1
11916,False,0.23,0.48,1,1,1
11917,False,0.23,0.48,1,1,1
11918,False,0.23,0.48,0,0,-1
11919,False,0.23,0.48,0,0,-1
11920,True,0.23,0.48,0,0,0
11921,False,0.23,0.48,0,0,-1
11922,False,0.23,0.48,0,0,-1
11923,True,0.23,0.48,0,0,0
11924,True,0.23,0.48,0,0,0
11925,False,0.23,0.48,0,0,-1
11926,False,0.23,0.48,0,0,-1
11927,False,0.23,0.48,1,1,1
11928,False,0.23,0.48,1,1,1
11929,True,0.23,0.48,0,0,0
11930,False,0.23,0.48,0,0,-1
11931,False,0.23,0.48,1,1,1
11932,True,0.23,0.48,0,0,0
11933,False,0.23,0.48,0,0,-1
11934,True,0.23,0.48,0,0,0
11935,False,0.23,0.48,0,0,-1
11936,False,0.23,0.48,0,0,-1
11937,False,0.23,0.48,1,1,1
11938,False,0.23,0.48,0,0,-1
11939,False,0.23,0.48,1,1,1
11940,True,0.23,0.48,0,0,0
11941,False,0.23,0.48,1,1,1
11942,True,0.23,0.48,0,0,0
11943,False,0.23,0.48,0,0,-1
11944,False,0.23,0.48,0,0,-1
11945,False,0.23,0.48,0,0,-1
11946,False,0.23,0.48,0,0,-1
11947,True,0.23,0.48,0,0,0
11948,False,0.23,0.48,0,0,-1
11949,True,0.23,0.48,0,0,0
11950,False,0.23,0.48,0,0,-1
11951,False,0.23,0.48,0,0,-1
11952,True,0.23,0.48,0,0,0
11953,False,0.23,0.48,0,0,-1
11954,True,0.23,0.48,0,0,0
11955,True,0.23,0.48,0,0,0
11956,False,0.23,0.48,0,0,-1
11957,True,0.23,0.48,0,0,0
11958,True,0.23,0.48,0,0,0
11959,False,0.23,0.48,1,1,1
11960,False,0.23,0.48,1,1,1
11961,False,0.23,0.48,0,0,-1
11962,False,0.23,0.48,1,1,1
11963,True,0.23,0.48,0,0,0
11964,False,0.23,0.48,1,1,1
11965,True,0.23,0.48,0,0,0
11966,True,0.23,0.48,0,0,0
11967,False,0.23,0.48,1,1,1
11968,False,0.23,0.48,1,1,1
11969,False,0.23,0.48,1,1,1
11970,False,0.23,0.48,0,0,-1
11971,False,0.23,0.48,1,1,1
11972,True,0.23,0.48,0,0,0
11973,True,0.23,0.48,0,0,0
11974,False,0.23,0.48,0,0,-1
11975,False,0.23,0.48,1,1,1
11976,False,0.23,0.48,0,0,-1
11977,False,0.23,0.48,1,1,1
11978,False,0.23,0.48,0,0,-1
11979,True,0.23,0.48,0,0,0
11980,False,0.23,0.48,0,0,-1
11981,True,0.23,0.48,0,0,0
11982,True,0.23,0.48,0,0,0
11983,False,0.23,0.48,1,1,1
11984,False,0.23,0.48,0,0,-1
11985,True,0.23,0.48,0,0,0
11986,False,0.23,0.48,0,0,-1
11987,False,0.23,0.48,1,1,1
11988,False,0.23,0.48,0,0,-1
11989,False,0.23,0.48,0,0,-1
11990,False,0.23,0.48,0,0,-1
11991,False,0.23,0.48,0,0,-1
11992,False,0.23,0.48,1,1,1
11993,False,0.23,0.48,0,0,-1
11994,True,0.23,0.48,0,0,0
11995,False,0.23,0.48,1,1,1
11996,False,0.23,0.48,1,1,1
11997,False,0.23,0.48,1,1,1
11998,False,0.23,0.48,1,1,1
11999,False,0.23,0.48,0,0,-1
12000,True,0.63,0.3,0,0,0
12001,True,0.63,0.3,0,0,0
12002,True,0.63,0.3,0,0,0
12003,True,0.63,0.3,0,0,0
12004,False,0.63,0.3,1,1,1
12005,True,0.63,0.3,0,0,0
12006,True,0.63,0.3,0,0,0
12007,True,0.63,0.3,0,0,0
12008,True,0.63,0.3,0,0,0
12009,False,0.63,0.3,1,1,1
12010,True,0.63,0.3,0,0,0
12011,True,0.63,0.3,0,0,0
12012,False,0.63,0.3,0,0,-1
12013,True,0.63,0.3,0,0,0
12014,False,0.63,0.3,1,1,1
12015,False,0.63,0.3,1,1,1
12016,False,0.63,0.3,1,1,1
12017,True,0.63,0.3,0,0,0
12018,True,0.63,0.3,0,0,0
12019,False,0.63,0.3,0,0,-1
12020,False,0.63,0.3,1,1,1
12021,True,0.63,0.3,0,0,0
12022,False,0.63,0.3,0,0,-1
12023,False,0.63,0.3,1,1,1
12024,True,0.63,0.3,0,0,0
12025,True,0.63,0.3,0,0,0
12026,False,0.63,0.3,0,0,-1
12027,False,0.63,0.3,1,1,1
12028,False,0.63,0.3,1,1,1
12029,False,0.63,0.3,0,0,-1
12030,False,0.63,0.3,1,1,1
12031,True,0.63,0.3,0,0,0
12032,True,0.63,0.3,0,0,0
12033,True,0.63,0.3,0,0,0
12034,True,0.63,0.3,0,0,0
12035,True,0.63,0.3,0,0,0
12036,True,0.63,0.3,0,0,0
12037,True,0.63,0.3,0,0,0
12038,False,0.63,0.3,1,1,1
12039,False,0.63,0.3,1,1,1
12040,False,0.63,0.3,0,0,-1
12041,True,0.63,0.3,0,0,0
12042,False,0.63,0.3,1,1,1
12043,True,0.63,0.3,0,0,0
12044,False,0.63,0.3,1,1,1
12045,True,0.63,0.3,0,0,0
12046,True,0.63,0.3,0,0,0
12047,True,0.63,0.3,0,0,0
12048,True,0.63,0.3,0,0,0
12049,False,0.63,0.3,1,1,1
12050,True,0.63,0.3,0,0,0
12051,False,0.63,0.3,0,0,-1
12052,True,0.63,0.3,0,0,0
12053,True,0.63,0.3,0,0,0
12054,True,0.63,0.3,0,0,0
12055,True,0.63,0.3,0,0,0
12056,True,0.63,0.3,0,0,0
12057,True,0.63,0.3,0,0,0
12058,False,0.63,0.3,1,1,1
12059,True,0.63,0.3,0,0,0
12060,False,0.63,0.3,1,1,1
12061,False,0.63,0.3,0,0,-1
12062,True,0.63,0.3,0,0,0
12063,True,0.63,0.3,0,0,0
12064,False,0.63,0.3,0,0,-1
12065,False,0.63,0.3,1,1,1
12066,True,0.63,0.3,0,0,0
12067,True,0.63,0.3,0,0,0
12068,True,0.63,0.3,0,0,0
12069,False,0.63,0.3,1,1,1
12070,False,0.63,0.3,1,1,1
12071,True,0.63,0.3,0,0,0
12072,True,0.63,0.3,0,0,0
12073,False,0.63,0.3,1,1,1
12074,True,0.63,0.3,0,0,0
12075,False,0.63,0.3,1,1,1
12076,True,0.63,0.3,0,0,0
12077,False,0.63,0.3,0,0,-1
12078,True,0.63,0.3,0,0,0
12079,False,0.63,0.3,1,1,1
12080,False,0.63,0.3,0,0,-1
12081,False,0.63,0.3,1,1,1
12082,False,0.63,0.3,1,1,1
12083,True,0.63,0.3,0,0,0
12084,False,0.63,0.3,1,1,1
12085,False,0.63,0.3,1,1,1
12086,True,0.63,0.3,0,0,0
12087,True,0.63,0.3,0,0,0
12088,True,0.63,0.3,0,0,0
12089,True,0.63,0.3,0,0,0
12090,True,0.63,0.3,0,0,0
12091,True,0.63,0.3,0,0,0
12092,True,0.63,0.3,0,0,0
12093,True,0.63,0.3,0,0,0
12094,True,0.63,0.3,0,0,0
12095,False,0.63,0.3,1,1,1
12096,True,0.63,0.3,0,0,0
12097,False,0.63,0.3,0,0,-1
12098,True,0.63,0.3,0,0,0
12099,True,0.63,0.3,0,0,0
12100,False,0.63,0.3,1,1,1
12101,True,0.63,0.3,0,0,0
12102,True,0.63,0.3,0,0,0
12103,False,0.63,0.3,0,0,-1
12104,False,0.63,0.3,1,1,1
12105,True,0.63,0.3,0,0,0
12106,True,0.63,0.3,0,0,0
12107,False,0.63,0.3,1,1,1
12108,False,0.63,0.3,0,0,-1
12109,True,0.63,0.3,0,0,0
12110,True,0.63,0.3,0,0,0
12111,False,0.63,0.3,1,1,1
12112,True,0.63,0.3,0,0,0
12113,False,0.63,0.3,1,1,1
12114,True,0.63,0.3,0,0,0
12115,True,0.63,0.3,0,0,0
12116,False,0.63,0.3,1,1,1
12117,False,0.63,0.3,1,1,1
12118,True,0.63,0.3,0,0,0
12119,True,0.63,0.3,0,0,0
12120,True,0.63,0.3,0,0,0
12121,True,0.63,0.3,0,0,0
12122,False,0.63,0.3,1,1,1
12123,False,0.63,0.3,1,1,1
12124,True,0.63,0.3,0,0,0
12125,True,0.63,0.3,0,0,0
12126,False,0.63,0.3,1,1,1
12127,True,0.63,0.3,0,0,0
12128,False,0.63,0.3,0,0,-1
12129,False,0.63,0.3,1,1,1
12130,False,0.63,0.3,1,1,1
12131,True,0.63,0.3,0,0,0
12132,True,0.63,0.3,0,0,0
12133,False,0.63,0.3,1,1,1
12134,True,0.63,0.3,0,0,0
12135,True,0.63,0.3,0,0,0
12136,False,0.63,0.3,0,0,-1
12137,False,0.63,0.3,0,0,-1
12138,False,0.63,0.3,0,0,-1
12139,True,0.63,0.3,0,0,0
12140,True,0.63,0.3,0,0,0
12141,False,0.63,0.3,0,0,-1
